"","time","fishstock","harvest","unharvested","escapement","alternate","harvest_alt","profit_fishing","policy_cost","profit_fishing_alt","policy_cost_alt","replicate","penalty_fn"
"1252",12,7.5556196458862,0.662244897959184,9.48673444439998,6.08594425996107,8.21514750566565,3.76040816326531,3.99296948354679,1.3176664605236,23.8718577352558,6.25891568748712,"rep_63","L1"
"1253",13,7.47156594194823,0.662244897959184,9.37810549302468,6.89337474792702,5.30987512695833,0.01,3.96338833646347,0,0.0435014962071634,3.62358276643991,"rep_63","L1"
"1254",14,8.15737462497166,1.31448979591837,10.2523574651412,6.80932104398905,6.72790223320398,0.01,8.31065953192949,1.3176664605236,0.0554095779633396,0,"rep_63","L1"
"1255",15,7.92618090735459,1.31448979591837,10.537035777721,6.8428848290533,7.8178126898776,2.45591836734694,8.16965271327273,0,15.1348659079906,4.94124922696351,"rep_63","L1"
"1256",16,7.10125583568868,1.31448979591837,9.86249177448407,6.61169111143622,6.04270842302791,0.01,7.59169796329575,0,0.0503533880839438,3.29416615130901,"rep_63","L1"
"1257",17,7.03159151592945,1.31448979591837,10.3484474876829,5.78676603977032,7.26118614696788,0.988367346938776,7.53668056085933,0,5.80017804480883,0.329416615130901,"rep_63","L1"
"1258",18,6.17301458230633,0.988367346938776,9.46852057649613,5.71710172001108,6.62978550929465,0.01,5.08034439688775,0.658833230261802,0.0547496673038112,2.30591630591631,"rep_63","L1"
"1259",19,7.41316582481998,7.34775510204082,11.5702879863321,5.18464723536755,8.95487938917611,8,43.742258667556,12.8472479901051,53.1989690123504,13.8354978354978,"rep_63","L1"
"1260",20,0.118367591147251,0,13.3075326529778,0.0654107227791609,1.654608568916,0,0,0,0,0,"rep_63","L1"
"1261",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_64","L1"
"1262",2,3.150102150668,0.01,7.10637781585278,3.46755102040816,3.27547615538529,0.01,0.00476499311735394,13.176664605236,0.00841026288447523,13.176664605236,"rep_64","L1"
"1263",3,2.89014773922321,0.01,5.58365202580931,3.140102150668,2.98934548796312,0.01,-0.00380092198349949,0,-0.000356416214812846,0,"rep_64","L1"
"1264",4,2.88760914895284,0.01,5.00654672282331,2.88014773922321,2.97416925910873,0.01,-0.00389217671951467,0,-0.00086850271924338,0,"rep_64","L1"
"1265",5,5.1353760589442,0.01,8.17401883390418,2.87760914895284,5.26991174675568,0.01,0.0415816881652832,0,0.0430730504766741,0,"rep_64","L1"
"1266",6,6.13837038850717,0.01,8.73025156802004,5.1253760589442,6.2659446386775,0.01,0.0511270938355823,0,0.0521221432203284,0,"rep_64","L1"
"1267",7,6.59271744569344,0.01,8.54120431753971,6.12837038850717,6.69725800746335,0.01,0.0544952438093758,0,0.0552055483504386,0,"rep_64","L1"
"1268",8,8.98882267446322,5.06489795918367,10.8628501975048,6.58271744569344,9.09580412200227,4.90183673469388,33.7449929098915,10.2119150690579,32.851011490508,9.88249845392703,"rep_64","L1"
"1269",9,4.61663761434486,0.01,9.90707169859516,3.92392471527955,4.87927734279236,0.01,0.0350176416126377,10.2119150690579,0.0385154851992383,10.2119150690579,"rep_64","L1"
"1270",10,7.51342490770236,0.662244897959184,13.2946708153029,4.60663761434486,7.85791850261124,2.45591836734694,3.9782025563121,1.3176664605236,15.1829664225632,4.94124922696351,"rep_64","L1"
"1271",11,9.74269561375581,4.0865306122449,15.2468453406735,6.85118000974317,8.12014545347346,3.10816326530612,28.2819387231596,6.91774891774892,19.5984765330824,3.29416615130901,"rep_64","L1"
"1272",12,7.23743003056022,1.96673469387755,14.2008320119258,5.65616500151091,6.57832697257643,0.01,11.5149999637884,4.28241599670171,0.0543956995067914,2.96474953617811,"rep_64","L1"
"1273",13,4.59110229476609,0.01,9.13994046069591,5.27069533668267,5.44197828558337,0.01,0.0346562152749377,3.95299938157081,0.0448729884140313,2.96474953617811,"rep_64","L1"
"1274",14,4.76890161438596,0.01,8.02609755026524,4.58110229476609,5.46547117784855,0.01,0.0370924325435963,0,0.0451099474797636,0,"rep_64","L1"
"1275",15,6.30520744457843,0.01,9.39433043673646,4.75890161438596,7.03032096483993,0.662244897959184,0.0524202807541393,0,3.79649735688025,1.3176664605236,"rep_64","L1"
"1276",16,5.42370994451535,0.01,7.24044520596055,6.29520744457843,5.47132875266368,0.01,0.0446873075682605,0,0.045168712471556,0,"rep_64","L1"
"1277",17,4.14202407400371,0.01,5.16816980276967,5.41370994451535,4.17064245675193,0.01,0.0275716425979279,0,0.0280686361607783,0,"rep_64","L1"
"1278",18,4.92598626568802,0.01,5.90757497631531,4.13202407400371,4.95422836386629,0.01,0.0390984903694128,0,0.0394456658098379,0,"rep_64","L1"
"1279",19,6.90119987695583,6.85857142857143,7.97580461387913,4.91598626568802,6.93298843477329,6.85857142857143,38.7710231413282,13.8354978354978,38.9077269656847,13.8354978354978,"rep_64","L1"
"1280",20,0.061561023711964,0,8.2518799996432,0.0426284483843986,0.107297656447831,0,0,0,0,0,"rep_64","L1"
"1281",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_65","L1"
"1282",2,3.48916761008272,0.01,7.87128229947271,3.46755102040816,3.6280364135319,0.01,0.0140196076757684,13.176664605236,0.0173106425059646,13.176664605236,"rep_65","L1"
"1283",3,3.67496431273015,0.01,7.00404630946981,3.47916761008272,3.79917777743155,0.01,0.0183665542109587,0,0.021035545695696,0,"rep_65","L1"
"1284",4,4.91232621214313,0.01,8.22703732809782,3.66496431273015,5.05229676846806,0.01,0.0389291372266062,0,0.0406210652801963,0,"rep_65","L1"
"1285",5,4.42361732650405,0.01,6.54927809465301,4.90232621214313,4.52448868507226,0.01,0.0321821988980635,0,0.0336941650468196,0,"rep_65","L1"
"1286",6,6.39221778223404,0.01,8.72227419550817,4.41361732650405,6.51140561241813,0.01,0.0530679319415953,0,0.0539269985841746,0,"rep_65","L1"
"1287",7,9.31314256812395,5.39102040816327,11.6908703423768,6.38221778223404,9.44439810467717,5.71714285714286,36.5443567253992,10.8707482993197,39.0110033316954,11.5295815295815,"rep_65","L1"
"1288",8,4.54557965706631,0.01,10.2277602168814,3.92212215996068,4.35521393346414,0.01,0.034001816570617,10.8707482993197,0.0311170462385734,11.5295815295815,"rep_65","L1"
"1289",9,4.32038871055155,0.01,7.90789539334523,4.53557965706631,4.17141995897256,0.01,0.0305618035554879,0,0.0280820432968779,0,"rep_65","L1"
"1290",10,4.66877116253877,0.01,7.46125501013067,4.31038871055155,4.53520733043501,0.01,0.0357432631508967,0,0.033850874250735,0,"rep_65","L1"
"1291",11,4.48469064105945,0.01,6.44947026009315,4.65877116253877,4.37984091722789,0.01,0.0331057537718896,0,0.0315043615351653,0,"rep_65","L1"
"1292",12,5.89488477065976,0.01,7.86206412760178,4.47469064105945,5.7815255381313,0.01,0.0491084199825041,0,0.0481105811915321,0,"rep_65","L1"
"1293",13,8.72314213991899,4.57571428571429,10.8269097353313,5.88488477065976,8.59274089095591,4.0865306122449,30.0206769862924,9.22366522366522,26.5979239305376,8.23541537827252,"rep_65","L1"
"1294",14,5.60774345352951,0.01,11.4671290343126,4.14742785420471,6.00365147152878,0.01,0.0465025455451022,9.22366522366522,0.050030410422283,8.23541537827252,"rep_65","L1"
"1295",15,4.53498711392197,0.01,7.55722455880045,5.59774345352951,4.78177285775087,0.01,0.0338476620850889,0,0.0372617627552799,0,"rep_65","L1"
"1296",16,5.26975932413445,0.01,7.83265637369528,4.52498711392197,5.50180122190567,0.01,0.0430714039204784,0,0.0454724029640544,0,"rep_65","L1"
"1297",17,8.02720211381168,1.64061224489796,10.848806181257,5.25975932413446,8.30504175340038,2.61897959183673,10.2746750717861,3.29416615130901,16.7293512766624,5.27066584209441,"rep_65","L1"
"1298",18,9.9265233003115,3.59734693877551,14.4229797544485,6.38658986891372,9.07873792160179,2.94510204081633,25.10154526102,3.95299938157081,19.7191543726591,1.6470830756545,"rep_65","L1"
"1299",19,5.60016785681091,5.55408163265306,9.7610750777754,6.32917636153599,5.46775788728416,5.39102040816327,25.7876994129159,3.95299938157081,24.3312403493522,6.25891568748712,"rep_65","L1"
"1300",20,0.0431612180507167,0,6.1574542870966,0.0460862241578477,0.0717573755658095,0,0,0,0,0,"rep_65","L1"
"1301",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_66","L1"
"1302",2,7.05560433588345,1.15142857142857,15.9168775270746,3.46755102040816,7.33641725209406,0.988367346938776,6.61848154239162,10.8707482993197,5.84205214534218,11.2001649144506,"rep_66","L1"
"1303",3,7.14096897378422,1.15142857142857,13.8843945814013,5.90417576445488,7.54847987531959,1.64061224489796,6.67700701027995,0,9.88582059219701,0,"rep_66","L1"
"1304",4,7.51691965847514,1.15142857142857,13.3651004200353,5.98954040235565,7.43779314472658,0.988367346938776,6.91893832303,0,5.89713877674415,1.3176664605236,"rep_66","L1"
"1305",5,6.97152642848963,1.15142857142857,11.5667571806424,6.36549108704657,7.04103707202615,0.499183673469388,6.55943723208096,0,2.86494689575569,2.30591630591631,"rep_66","L1"
"1306",6,6.3496113257373,1.15142857142857,10.3218225392107,5.82009785706106,6.94295420092158,0.01,6.07413270793761,0,0.0567907275032671,3.29416615130901,"rep_66","L1"
"1307",7,5.43664951119043,0.336122448979592,8.97119092892239,5.19818275430872,6.78396114603647,0.01,1.50646569973039,1.6470830756545,0.0557780486146754,3.29416615130901,"rep_66","L1"
"1308",8,5.23994886526204,0.336122448979592,7.98506737648801,5.10052706221084,6.52416454993739,0.01,1.43684054470916,0,0.0540171009324354,3.29416615130901,"rep_66","L1"
"1309",9,7.55147735629516,0.662244897959184,10.9424644510877,4.90382641628245,9.42201288468841,5.39102040816327,3.99152710809727,0.658833230261802,36.7450171704889,7.57658214801072,"rep_66","L1"
"1310",10,7.41748315249234,0.662244897959184,10.2382181465295,6.88923245833597,4.85628778500214,0.01,3.94400043709704,0,0.0382244188809321,3.95299938157081,"rep_66","L1"
"1311",11,7.62201172572147,0.662244897959184,10.2212955765844,6.75523825453315,5.88823932154465,0.01,4.01587375329981,0,0.049050983898995,0,"rep_66","L1"
"1312",12,6.16983512428428,0.662244897959184,8.08328459026096,6.95976682776228,5.42884621313429,0.01,3.40237153204789,0,0.0447396392857585,0,"rep_66","L1"
"1313",13,5.31553377253482,0.662244897959184,7.0858941600512,5.50759022632509,5.24814330213784,0.01,2.8848474913978,0,0.0428369267512689,0,"rep_66","L1"
"1314",14,5.32048151829046,0.662244897959184,7.37424009116849,4.65328887457563,5.85040272587981,0.01,2.88832324858931,0,0.0487214788354876,0,"rep_66","L1"
"1315",15,4.3728513462219,0.01,6.23563068780783,4.65823662033127,5.2317707020789,0.01,0.0313948780218362,1.3176664605236,0.0426580373867046,0,"rep_66","L1"
"1316",16,4.44653665007869,0.01,5.90158209435134,4.3628513462219,5.14069455378431,0.01,0.0325317604219853,0,0.0416421269808576,0,"rep_66","L1"
"1317",17,5.65068247437275,0.01,7.09150878444838,4.4365366500787,6.35430641417887,0.01,0.0469090678231308,0,0.0527879235835183,0,"rep_66","L1"
"1318",18,6.22523361553136,0.01,7.40728464814504,5.64068247437275,6.81476622774174,0.173061224489796,0.0518090374549992,0,0.968761205377624,0.329416615130901,"rep_66","L1"
"1319",19,7.30082841786725,7.34775510204082,8.32264634571772,6.21523361553136,7.67690177274734,7.67387755102041,42.8154566740934,14.8237476808905,46.7505936439413,15.4825809111523,"rep_66","L1"
"1320",20,0,0,9.00291612532295,-0.0469266841735712,0.00463205344218695,0,0,0,0,0,"rep_66","L1"
"1321",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_67","L1"
"1322",2,5.65707906538603,0.01,12.7619166776098,3.46755102040816,5.88223070285893,0.01,0.046969098976262,13.176664605236,0.0489989401717718,13.176664605236,"rep_67","L1"
"1323",3,6.44320459414635,0.01,11.3988901265435,5.64707906538603,6.64179089396518,0.01,0.0534393180262344,0,0.0548314596485507,0,"rep_67","L1"
"1324",4,6.02880871635813,0.01,8.9929510423138,6.43320459414635,6.16856876675342,0.01,0.0502389254470867,0,0.0513663523349445,0,"rep_67","L1"
"1325",5,6.83074088208629,0.01,9.15913552242635,6.01880871635813,6.95201170808901,0.01,0.0560808988104482,0,0.0568470231931727,0,"rep_67","L1"
"1326",6,6.06969111962607,0.01,7.49696789150034,6.82074088208629,6.14980197160819,0.01,0.05057409115434,0,0.0512179414256,0,"rep_67","L1"
"1327",7,5.64646063864391,0.01,6.62057829140528,6.05969111962608,5.70357494024668,0.01,0.0468693719483721,0,0.0474014099678031,0,"rep_67","L1"
"1328",8,6.10758385798385,0.01,6.90874982453972,5.63646063864391,6.15575792264329,0.01,0.050880739916851,0,0.0512651400899906,0,"rep_67","L1"
"1329",9,7.91623316587931,1.47755102040816,8.69895417595035,6.09758385798385,7.9640744520552,3.10816326530612,9.17606288066318,2.96474953617811,19.3734425148953,6.25891568748712,"rep_67","L1"
"1330",10,10.2081497760694,3.43428571428571,12.7054725817828,6.43868214547115,8.1890004996081,3.10816326530612,24.2500809112537,3.95299938157081,19.6950296160197,1.3176664605236,"rep_67","L1"
"1331",11,5.58108950161861,0.01,8.56966724126079,6.77386406178368,4.46875779694847,0.01,0.0462470544661681,6.91774891774892,0.0328672499984693,4.94124922696351,"rep_67","L1"
"1332",12,4.96129722015003,0.01,6.83066707920201,5.57108950161861,4.15129720863345,0.01,0.0395319436252466,0,0.0277334324856293,0,"rep_67","L1"
"1333",13,6.57324355279444,0.01,8.43306610425761,4.95129722015003,5.68237189028388,0.01,0.0543604314079588,0,0.0472051450006451,0,"rep_67","L1"
"1334",14,8.94221950594603,4.73877551020408,10.73420091625,6.56324355279444,7.9966227995009,3.10816326530612,31.4897708027763,9.55308183879613,19.4210979126966,6.25891568748712,"rep_67","L1"
"1335",15,4.83296222529302,0.01,9.71925768727809,4.20344399574195,5.46587015476667,0.01,0.0379262684012083,9.55308183879613,0.0451139541362281,4.94124922696351,"rep_67","L1"
"1336",16,6.45013757011032,0.01,10.8568506241386,4.82296222529302,7.11516215761537,0.662244897959184,0.0534893641043966,0,3.83019400371491,1.3176664605236,"rep_67","L1"
"1337",17,6.34051304087868,0.01,9.15894034761456,6.44013757011032,6.35002578864433,0.01,0.0526852167851739,0,0.0527560973789368,0,"rep_67","L1"
"1338",18,6.25296730448549,0.01,8.16921007662104,6.33051304087868,6.26010186180265,0.01,0.0520227780841344,0,0.052077457104897,0,"rep_67","L1"
"1339",19,7.32705424763403,7.34775510204082,8.93216386028339,6.24296730448549,7.3334340082093,7.34775510204082,43.1857845898577,14.8237476808905,43.2757545934345,14.8237476808905,"rep_67","L1"
"1340",20,0,0,8.26576677704423,-0.0207008544067824,0,0,0,0,0,0,"rep_67","L1"
"1341",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_68","L1"
"1342",2,5.90745325762188,0.01,13.3267407754536,3.46755102040816,6.142569783107,0.01,0.0492166950939671,13.176664605236,0.0511605060108561,13.176664605236,"rep_68","L1"
"1343",3,6.50226438954749,0.01,11.4179538051217,5.89745325762188,6.70065958429582,0.01,0.0538622267525434,0,0.0552282881668756,0,"rep_68","L1"
"1344",4,6.81626264388222,0.01,10.108334014016,6.49226438954749,6.97234433327568,0.01,0.0559876114414086,0,0.0569728651282755,0,"rep_68","L1"
"1345",5,8.54648479954638,4.0865306122449,11.3007677055663,6.80626264388222,8.69186428342968,4.24959183673469,26.5207046584834,8.23541537827252,27.8284372672254,8.56483199340342,"rep_68","L1"
"1346",6,5.01802638972174,0.01,9.9359898886083,4.45995418730148,5.00174783014187,0.01,0.0402155395965193,8.23541537827252,0.040020966632492,8.23541537827252,"rep_68","L1"
"1347",7,6.01766290655453,0.01,9.97374323986223,5.00802638972174,6.00200943795972,0.01,0.0501467588566343,0,0.0500167397101046,0,"rep_68","L1"
"1348",8,8.72277335523052,4.57571428571429,12.5651466187854,6.00766290655453,8.70528496811632,4.57571428571429,30.0200116740772,9.22366522366522,29.9883967363463,9.22366522366522,"rep_68","L1"
"1349",9,5.59492115320648,0.01,12.5699200809779,4.14705906951624,5.57536497851941,0.01,0.0463799414174023,9.22366522366522,0.0461918634644052,9.22366522366522,"rep_68","L1"
"1350",10,7.81929362462587,1.47755102040816,13.8245302144372,5.58492115320648,7.79787397404167,2.45591836734694,9.10664384093107,2.96474953617811,15.1107684688041,4.94124922696351,"rep_68","L1"
"1351",11,8.53120534317172,1.47755102040816,14.4832122294862,6.3417426042177,7.46975632780903,0.988367346938776,9.57969919858073,0,5.91419720979786,0.988249845392703,"rep_68","L1"
"1352",12,7.68291445737554,1.47755102040816,12.3764172202777,7.05365432276355,7.21215559484151,0.499183673469388,9.00601597657712,0,2.91541034494838,1.97649969078541,"rep_68","L1"
"1353",13,6.04153875403572,1.31448979591837,9.75296540846308,6.20536343696738,6.41155177186981,0.01,6.61763802044667,0.329416615130901,0.0532094552653883,2.96474953617811,"rep_68","L1"
"1354",14,4.86662878999455,0.01,8.34481736098062,4.72704895811736,6.17257275974814,0.01,0.0383556846133986,2.63533292104721,0.0513978997612995,2.96474953617811,"rep_68","L1"
"1355",15,7.15827721754063,0.01,10.7859649025716,4.85662878999455,8.62973461987807,3.9234693877551,0.0580904747213703,0,25.5953310445949,5.27066584209441,"rep_68","L1"
"1356",16,7.6882994707345,0.988367346938776,10.2300419103249,7.14827721754063,5.56212160725116,0.01,6.02703124037132,1.97649969078541,0.0460637466809705,2.63533292104721,"rep_68","L1"
"1357",17,7.58225263065586,0.988367346938776,10.2253143585945,6.69993212379573,6.56553330875197,0.01,5.97309150219279,0,0.0543068345110596,0.988249845392703,"rep_68","L1"
"1358",18,4.77993860206519,0.01,6.52181633126745,6.59388528371708,4.75900019532027,0.01,0.0372376875572583,1.97649969078541,0.0369615491306473,0.988249845392703,"rep_68","L1"
"1359",19,6.33268528029896,6.36938775510204,8.08658856090931,4.76993860206519,6.31022107368549,6.36938775510204,33.1529811837118,12.8472479901051,32.8209209972818,12.8472479901051,"rep_68","L1"
"1360",20,0,0,7.75030584935431,-0.0367024748030831,0,0,0,0,0,0,"rep_68","L1"
"1361",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_69","L1"
"1362",2,4.50172377135397,0.01,10.1555277929838,3.46755102040816,4.68089229045295,0.01,0.0333588609081398,13.176664605236,0.0359096553851902,13.176664605236,"rep_69","L1"
"1363",3,5.92962979186686,0.01,10.88853513319,4.49172377135397,6.1213736146722,0.01,0.0494066222462265,0,0.050991391984164,0,"rep_69","L1"
"1364",4,6.40774826632129,0.01,9.89035392223733,5.91962979186686,6.56672462781097,0.01,0.0531816813752292,0,0.0543151240529543,0,"rep_69","L1"
"1365",5,6.01277858506888,0.01,8.20910333243722,6.39774826632129,6.12530023772518,0.01,0.0501062618961358,0,0.0510228089470166,0,"rep_69","L1"
"1366",6,5.73836555498734,0.01,7.2337265099861,6.00277858506888,5.82074274265411,0.01,0.0477203051765827,0,0.048460185707648,0,"rep_69","L1"
"1367",7,8.47362289583641,4.0865306122449,10.1089400000901,5.72836555498734,8.56804525834854,4.24959183673469,26.3973601359016,8.23541537827252,27.6164737264816,8.56483199340342,"rep_69","L1"
"1368",8,7.2039447074519,1.47755102040816,13.4450919027743,4.38709228359152,7.1112494064255,0.499183673469388,8.62241875039703,5.27066584209441,2.8859465671309,7.24716553287982,"rep_69","L1"
"1369",9,5.5732398061729,0.336122448979592,10.065534015779,5.72639368704374,6.22105461808983,0.01,1.55192257204651,2.30591630591631,0.0517766651449097,2.96474953617811,"rep_69","L1"
"1370",10,4.92971759248624,0.336122448979592,7.9531171688054,5.23711735719331,5.62924738625341,0.01,1.31573744511104,0,0.0467069077950731,2.63533292104721,"rep_69","L1"
"1371",11,4.09251478358091,0.01,6.23399853914254,4.59359514350665,4.80586254582511,0.01,0.026695438901401,0.658833230261802,0.0375762421127609,0.988249845392703,"rep_69","L1"
"1372",12,4.91646219395664,0.01,6.8917415043721,4.08251478358091,5.60937249302522,0.01,0.038980513189199,0,0.0465180819471392,0.988249845392703,"rep_69","L1"
"1373",13,6.34060320372699,0.01,8.24867540044732,4.90646219395664,7.0401871121216,0.499183673469388,0.0526858895974418,0,2.86469011691506,0,"rep_69","L1"
"1374",14,5.84070202599519,0.01,7.09360319592232,6.33060320372699,5.98697996581,0.01,0.048636311411755,0,0.0498912637568244,0.988249845392703,"rep_69","L1"
"1375",15,7.35786497723139,0.336122448979592,8.53428812562615,5.83070202599519,7.49998364822197,1.80367346938776,1.99076260980901,0.658833230261802,10.8220250865502,2.63533292104721,"rep_69","L1"
"1376",16,5.99719639304053,0.336122448979592,6.90266792276054,7.0217425282518,5.1161066083637,0.01,1.67982658175213,0,0.0413616597610559,1.3176664605236,"rep_69","L1"
"1377",17,7.24151991551941,0.336122448979592,8.42223508869585,5.66107394406094,6.67599863639461,0.01,1.96874423882321,0,0.055062902744694,0.988249845392703,"rep_69","L1"
"1378",18,6.82905581977894,0.336122448979592,7.884615618856,6.90539746653982,6.65148722885083,0.01,1.88464064929179,0,0.0548973049668194,0.988249845392703,"rep_69","L1"
"1379",19,6.79156284239349,6.85857142857143,7.83564385596571,6.49293337079935,6.90821270808175,6.85857142857143,37.619635052165,13.176664605236,38.8012893480741,12.8472479901051,"rep_69","L1"
"1380",20,0,0,9.29866076948069,-0.0670085861779341,0.0817868246849521,0,0,0,0,0,"rep_69","L1"
"1381",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_70","L1"
"1382",2,3.25656524061205,0.01,7.34655000849901,3.46755102040816,3.38617647425159,0.01,0.00787840014421912,13.176664605236,0.011404499357578,13.176664605236,"rep_70","L1"
"1383",3,4.49077791192981,0.01,8.63847601384205,3.24656524061205,4.64416775601662,0.01,0.0331964292415843,0,0.0354028502499121,0,"rep_70","L1"
"1384",4,6.84140691300544,0.01,11.2746857409354,4.48077791192981,7.03155007441521,0.499183673469388,0.0561493704709101,0,2.86207728683487,0.988249845392703,"rep_70","L1"
"1385",5,6.91326113659105,0.01,9.78876142528559,6.83140691300544,6.6851445605609,0.01,0.056605139879341,0,0.055124381038847,0,"rep_70","L1"
"1386",6,6.38069807398186,0.01,8.17135573128265,6.90326113659105,6.2226118773406,0.01,0.052983200815716,0,0.0517887334268123,0,"rep_70","L1"
"1387",7,7.05819766224323,0.01,8.47451376721864,6.37069807398186,6.92456259302262,0.01,0.0574962314239565,0,0.056675963864888,0,"rep_70","L1"
"1388",8,8.26071611109072,3.43428571428571,9.43488099370682,7.04819766224323,8.14432957717971,3.10816326530612,21.870745761347,6.91774891774892,19.6325751124083,6.25891568748712,"rep_70","L1"
"1389",9,5.37851707371316,0.01,8.86798452448996,4.82643039680501,5.56522874960079,0.01,0.0442225438929705,6.91774891774892,0.0460938600194168,4.94124922696351,"rep_70","L1"
"1390",10,4.52195816918502,0.01,6.56410842045901,5.36851707371316,4.64503998703344,0.01,0.0336570598896093,0,0.0354149800997664,0,"rep_70","L1"
"1391",11,5.97542572446344,0.01,8.02162390648374,4.51195816918502,6.10776063064749,0.01,0.049794372178078,0,0.0508821615413983,0,"rep_70","L1"
"1392",12,5.83395481953256,0.01,7.2691907077158,5.96542572446344,5.93313451828146,0.01,0.0485769072130069,0,0.0494365079578804,0,"rep_70","L1"
"1393",13,7.9386610086025,1.47755102040816,9.38352092891879,5.82395481953256,8.04296346277051,3.10816326530612,9.19188211312194,2.96474953617811,19.4882817208101,6.25891568748712,"rep_70","L1"
"1394",14,7.56869726469657,1.47755102040816,9.89883421352881,6.46110998819434,6.13459278122153,0.01,8.91895007728204,0,0.0510969984970682,4.94124922696351,"rep_70","L1"
"1395",15,9.0693459172888,1.80367346938776,12.8617449964595,6.0911462442884,9.10747080415101,4.57571428571429,12.0704605463145,0.658833230261802,30.6847444357449,8.89424860853432,"rep_70","L1"
"1396",16,8.02339746566718,1.80367346938776,11.7844136516491,7.26567244790105,5.56207226989318,0.01,11.2926833972581,0,0.0460632682491722,7.90599876314162,"rep_70","L1"
"1397",17,7.10767406087553,1.80367346938776,11.1090847787829,6.21972399627943,6.51048721120709,0.01,10.4238076493642,0,0.053920499300953,0,"rep_70","L1"
"1398",18,6.91709211562592,1.80367346938776,11.7842034305606,5.30400059148778,8.09470887802384,1.64061224489796,10.2140538364999,0,10.3258089888433,3.29416615130901,"rep_70","L1"
"1399",19,8.22261212001976,8,14.972460954168,5.11341864623816,9.85250848766861,8,50.8121948966025,12.5178313749742,55.6407213147434,13.8354978354978,"rep_70","L1"
"1400",20,0.31817162790804,0,12.3741931748878,0.222612120019757,2.45024101442899,0,0,0,0,0,"rep_70","L1"
"1401",1,10,6.53244897959184,10,10,10,6.36938775510204,45.7271428571448,13.176664605236,44.5857142857162,12.8472479901051,"rep_71","L1"
"1402",2,4.06599657205251,0.01,9.17256217638534,3.46755102040816,4.22782315704021,0.01,0.0262173504862335,13.176664605236,0.029041497513829,13.176664605236,"rep_71","L1"
"1403",3,4.62544260288902,0.01,8.62571610484037,4.05599657205251,4.77784804612557,0.01,0.0351413419739428,0,0.0372102257954369,0,"rep_71","L1"
"1404",4,5.11162132536489,0.01,8.2147011473089,4.61544260288902,5.24791870870251,0.01,0.0413102065070272,0,0.042834480362194,0,"rep_71","L1"
"1405",5,6.62766410365798,0.01,9.49446194036553,5.10162132536489,6.76798302812975,0.01,0.0547351834209013,0,0.055673647709655,0,"rep_71","L1"
"1406",6,6.86052965153729,0.01,8.88285854763036,6.61766410365798,6.9692587519876,0.01,0.0562715977865159,0,0.0569538152225445,0,"rep_71","L1"
"1407",7,6.03638318102355,0.01,7.27642537941683,6.85052965153729,6.10745877430806,0.01,0.0503013657345256,0,0.0508797339309197,0,"rep_71","L1"
"1408",8,5.60565853788691,0.01,6.45824240845191,6.02638318102355,5.65632518508185,0.01,0.0464826482076389,0,0.0469620309682379,0,"rep_71","L1"
"1409",9,8.01586287367908,2.45591836734694,8.94991134054211,5.59565853788691,8.07246413271128,3.10816326530612,15.3677151838665,4.94124922696351,19.5306494060345,6.25891568748712,"rep_71","L1"
"1410",10,5.22818091178066,0.01,7.43038901917853,5.55994450633215,4.77945903231253,0.01,0.0426186650649459,4.94124922696351,0.0372313900021478,4.94124922696351,"rep_71","L1"
"1411",11,7.99220892971348,2.45591836734694,10.4626341093342,5.21818091178066,7.43727865752399,0.988367346938776,15.340511880934,4.94124922696351,5.89686300099653,1.97649969078541,"rep_71","L1"
"1412",12,6.89648341049374,1.64061224489796,10.9254721813547,5.53629056236654,7.75613279012576,2.45591836734694,9.26938849091038,1.6470830756545,15.0599199277279,4.61183261183261,"rep_71","L1"
"1413",13,6.96668501443198,1.64061224489796,11.8268120151636,5.25587116559578,7.01314882760638,0.499183673469388,9.3413036370235,0,2.85648917938031,1.6470830756545,"rep_71","L1"
"1414",14,5.30498078728438,0.01,9.3738742844701,5.32607276953402,6.19748265198599,0.01,0.0434493710667116,3.29416615130901,0.0515932489292541,2.63533292104721,"rep_71","L1"
"1415",15,6.02126963026133,0.01,9.17943462972343,5.29498078728438,6.7963898424427,0.173061224489796,0.0501766208089689,0,0.966701278185799,2.30591630591631,"rep_71","L1"
"1416",16,6.23931534401957,0.01,8.49319976798395,6.01126963026133,6.71654964439756,0.01,0.0519178013197387,0,0.0553342093957137,2.63533292104721,"rep_71","L1"
"1417",17,5.15161634196216,0.01,6.46577021640285,6.22931534401957,5.44717729527368,0.01,0.0417658497671282,0,0.0449256038975923,2.63533292104721,"rep_71","L1"
